ID Measure;Operator;Station;Serial;City;School;Room;Campaign;Sensor;Temperature(°C);Humidity(HR%);CO2(ppm);Comment;Date
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;737.0000;;02/09/2025 17:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;722.0000;;02/09/2025 17:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;701.0000;;02/09/2025 18:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;823.0000;;02/09/2025 18:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;857.0000;;02/09/2025 18:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;838.0000;;02/09/2025 18:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;886.0000;;02/09/2025 18:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;53.0000;867.0000;;02/09/2025 18:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;53.0000;878.0000;;02/09/2025 19:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;52.0000;795.0000;;02/09/2025 19:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.2500;52.0000;769.0000;;02/09/2025 19:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;614.0000;;02/09/2025 19:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;641.0000;;02/09/2025 19:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;657.0000;;02/09/2025 19:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;662.0000;;02/09/2025 20:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;613.0000;;02/09/2025 20:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;608.0000;;02/09/2025 20:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;682.0000;;02/09/2025 20:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;686.0000;;02/09/2025 20:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;656.0000;;02/09/2025 20:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;624.0000;;02/09/2025 21:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;646.0000;;02/09/2025 21:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;629.0000;;02/09/2025 21:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;620.0000;;02/09/2025 21:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;639.0000;;02/09/2025 21:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;588.0000;;02/09/2025 21:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;630.0000;;02/09/2025 22:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;592.0000;;02/09/2025 22:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;51.0000;582.0000;;02/09/2025 22:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;573.0000;;02/09/2025 22:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;605.0000;;02/09/2025 22:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;582.0000;;02/09/2025 22:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;659.0000;;02/09/2025 23:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;633.0000;;02/09/2025 23:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;52.0000;635.0000;;02/09/2025 23:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;650.0000;;02/09/2025 23:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;636.0000;;02/09/2025 23:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;679.0000;;02/09/2025 23:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;667.0000;;03/09/2025 00:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;690.0000;;03/09/2025 00:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;644.0000;;03/09/2025 00:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;649.0000;;03/09/2025 00:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;639.0000;;03/09/2025 00:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;653.0000;;03/09/2025 00:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;649.0000;;03/09/2025 01:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;682.0000;;03/09/2025 01:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;644.0000;;03/09/2025 01:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;734.0000;;03/09/2025 01:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;748.0000;;03/09/2025 01:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;731.0000;;03/09/2025 01:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;683.0000;;03/09/2025 02:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;53.0000;700.0000;;03/09/2025 02:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;674.0000;;03/09/2025 02:21:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;687.0000;;03/09/2025 02:31:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;675.0000;;03/09/2025 02:41:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;759.0000;;03/09/2025 02:51:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;679.0000;;03/09/2025 03:01:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;663.0000;;03/09/2025 03:11:17
46;Admin;Mini XT;6102001000486;Dilbeek;Default building;Kamer 34;Breugheldal;;25.0000;54.0000;645.0000;;03/09/2025 03:21:17
