ID Measure;Operator;Station;Serial;City;School;Room;Campaign;Sensor;Temperature(°C);Humidity(HR%);CO2(ppm);VAR1(Value);VAR2(Value);VAR3(Value);VAR4(Value);Comment;Date
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;22.7500;58.0000;596.0000;39.1260;39.5010;563.6020;563.1560;;02/09/2025 10:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;53.0000;482.0000;207.1190;206.7810;561.5780;561.1410;;02/09/2025 10:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;54.0000;478.0000;213.6450;215.6930;560.4920;559.9450;;02/09/2025 10:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;53.0000;464.0000;215.5310;218.8010;559.9220;559.6410;;02/09/2025 11:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;53.0000;476.0000;216.9690;220.6070;559.7500;559.4450;;02/09/2025 11:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;53.0000;484.0000;217.8570;221.6250;559.6330;559.3750;;02/09/2025 11:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;52.0000;476.0000;218.6620;222.3750;559.5080;559.1720;;02/09/2025 11:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;52.0000;482.0000;219.0680;222.9320;559.3910;559.0080;;02/09/2025 11:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;513.0000;219.6310;223.2070;558.7660;558.5230;;02/09/2025 11:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;51.0000;502.0000;220.2320;224.5570;556.9140;556.4770;;02/09/2025 12:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;51.0000;495.0000;219.1820;223.1620;558.6090;558.2190;;02/09/2025 12:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;51.0000;496.0000;219.4820;223.7270;558.7030;558.3830;;02/09/2025 12:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;50.0000;499.0000;219.3690;223.8200;558.7660;558.5080;;02/09/2025 12:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;50.0000;477.0000;219.7500;224.0570;558.7660;558.5780;;02/09/2025 12:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;471.0000;220.1130;223.8830;558.7730;558.6330;;02/09/2025 12:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;490.0000;220.5880;224.1640;558.8590;558.6410;;02/09/2025 13:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;477.0000;220.7070;224.4770;558.8520;558.6410;;02/09/2025 13:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;467.0000;220.9120;224.8520;558.8050;558.6410;;02/09/2025 13:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;471.0000;221.2190;224.7440;558.8050;558.6410;;02/09/2025 13:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;463.0000;220.7700;224.7580;558.7810;558.6410;;02/09/2025 13:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;49.0000;486.0000;221.5940;224.9260;558.7660;558.6410;;02/09/2025 13:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;48.0000;447.0000;221.7250;225.0200;558.7660;558.6330;;02/09/2025 14:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;48.0000;464.0000;221.4320;224.9570;558.7660;558.5390;;02/09/2025 14:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;48.0000;461.0000;221.5940;224.9060;558.7660;558.5470;;02/09/2025 14:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;49.0000;471.0000;222.2320;224.9000;558.7660;558.5230;;02/09/2025 14:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;48.0000;479.0000;221.5760;224.7890;558.7660;558.5160;;02/09/2025 14:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;48.0000;474.0000;221.6700;224.7890;558.7660;558.5230;;02/09/2025 14:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.5000;48.0000;468.0000;221.9690;224.9880;558.7660;558.6170;;02/09/2025 15:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;47.0000;462.0000;221.6450;225.0570;558.7730;558.6410;;02/09/2025 15:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;47.0000;471.0000;221.9200;224.7950;558.8360;558.6410;;02/09/2025 15:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;47.0000;458.0000;222.0060;224.9450;558.8910;558.6480;;02/09/2025 15:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;47.0000;458.0000;222.3440;224.9630;559.0080;558.6640;;02/09/2025 15:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;48.0000;463.0000;222.2640;224.6500;559.0940;558.7190;;02/09/2025 15:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;49.0000;462.0000;222.9510;224.7130;559.2730;558.8130;;02/09/2025 16:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;51.0000;463.0000;223.6880;224.9200;559.4060;559.0390;;02/09/2025 16:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;453.0000;224.3570;224.7700;559.5550;559.2890;;02/09/2025 16:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;53.0000;464.0000;224.5700;225.0630;559.6410;559.3910;;02/09/2025 16:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;535.0000;224.0080;225.2890;559.5390;559.3050;;02/09/2025 16:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;576.0000;224.5630;225.6880;559.4450;559.1020;;02/09/2025 16:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;53.0000;571.0000;224.6640;225.5940;559.3910;558.9610;;02/09/2025 17:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;574.0000;224.3070;225.6450;559.2970;558.8590;;02/09/2025 17:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;547.0000;224.0760;225.5820;559.2420;558.7890;;02/09/2025 17:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;574.0000;224.1250;225.4690;559.1410;558.7500;;02/09/2025 17:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;529.0000;223.6020;225.5630;559.1640;558.7580;;02/09/2025 17:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;513.0000;223.7580;225.4880;559.1640;558.7660;;02/09/2025 17:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;519.0000;223.6950;225.6020;559.1880;558.7730;;02/09/2025 18:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;52.0000;514.0000;223.8830;225.6130;559.1640;558.7580;;02/09/2025 18:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;53.0000;486.0000;224.3830;225.6330;559.1020;558.7500;;02/09/2025 18:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;478.0000;224.8950;225.7700;559.0310;558.6640;;02/09/2025 18:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;448.0000;224.9630;225.6250;558.9450;558.6410;;02/09/2025 18:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;464.0000;224.8750;225.9770;558.9140;558.6410;;02/09/2025 18:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;429.0000;224.8320;225.6500;558.9220;558.6410;;02/09/2025 19:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;421.0000;224.5080;225.6190;558.9300;558.6480;;02/09/2025 19:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;423.0000;224.5630;225.5700;559.0000;558.6410;;02/09/2025 19:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;418.0000;224.4770;225.6500;559.0230;558.6560;;02/09/2025 19:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.2500;54.0000;431.0000;224.3260;225.5450;559.0310;558.6880;;02/09/2025 19:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;418.0000;224.5450;225.7130;559.0390;558.7030;;02/09/2025 19:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;413.0000;224.6020;225.7810;559.1330;558.7580;;02/09/2025 20:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;424.0000;224.5000;225.9000;559.1640;558.7580;;02/09/2025 20:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;415.0000;224.3570;225.7700;559.2420;558.7810;;02/09/2025 20:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;411.0000;224.4450;225.9200;559.2810;558.7970;;02/09/2025 20:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;421.0000;224.3630;225.7700;559.2890;558.8830;;02/09/2025 20:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;423.0000;224.2700;225.9510;559.2970;558.8830;;02/09/2025 20:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;432.0000;224.1450;225.9260;559.3280;558.8980;;02/09/2025 21:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;410.0000;223.8130;225.7010;559.3280;558.8980;;02/09/2025 21:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;428.0000;223.7890;225.9450;559.3910;558.9840;;02/09/2025 21:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;419.0000;223.6190;225.8260;559.4060;559.0390;;02/09/2025 21:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;423.0000;224.3830;225.8380;559.4380;559.1020;;02/09/2025 21:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;24.0000;54.0000;417.0000;224.0880;225.8890;559.5080;559.1410;;02/09/2025 21:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;54.0000;423.0000;224.3380;225.8010;559.5160;559.2110;;02/09/2025 22:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;54.0000;430.0000;224.2950;225.9630;559.5160;559.2660;;02/09/2025 22:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;437.0000;224.5700;226.1020;559.5230;559.2810;;02/09/2025 22:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;441.0000;224.3750;225.9820;559.5390;559.2890;;02/09/2025 22:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;420.0000;224.5700;226.1560;559.5550;559.3200;;02/09/2025 22:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;432.0000;224.2700;226.0450;559.6330;559.3520;;02/09/2025 22:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;434.0000;224.4940;225.8520;559.6330;559.3910;;02/09/2025 23:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;55.0000;435.0000;224.5570;226.1190;559.6480;559.3830;;02/09/2025 23:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;56.0000;427.0000;224.7440;225.7640;559.7730;559.5080;;02/09/2025 23:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;419.0000;224.7700;225.6700;560.1480;559.7500;;02/09/2025 23:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;432.0000;224.9880;225.7010;560.6480;560.0700;;02/09/2025 23:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;448.0000;225.1950;225.7500;560.9140;560.3520;;02/09/2025 23:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.7500;57.0000;429.0000;224.9690;226.2070;560.9690;560.4300;;03/09/2025 00:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;433.0000;225.1070;226.3380;560.7340;560.1640;;03/09/2025 00:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;422.0000;225.0700;226.4880;560.5550;559.9920;;03/09/2025 00:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;430.0000;224.9200;226.3130;560.4140;559.9060;;03/09/2025 00:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;437.0000;224.4880;226.4140;560.2890;559.8440;;03/09/2025 00:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;422.0000;224.9940;226.5000;560.2420;559.7730;;03/09/2025 00:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;428.0000;224.5700;226.2380;560.2110;559.7660;;03/09/2025 01:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;429.0000;224.7380;226.3630;560.1640;559.7660;;03/09/2025 01:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;435.0000;224.4260;226.2190;560.1410;559.7580;;03/09/2025 01:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;423.0000;224.4380;226.1330;560.1480;559.7580;;03/09/2025 01:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;427.0000;224.2700;226.3320;560.1560;559.7580;;03/09/2025 01:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;424.0000;224.0250;225.9140;560.1480;559.7580;;03/09/2025 01:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;430.0000;224.5000;226.1500;560.1410;559.7270;;03/09/2025 02:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;438.0000;224.3690;226.3440;560.1640;559.7660;;03/09/2025 02:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;425.0000;224.1450;226.2070;560.1800;559.7580;;03/09/2025 02:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;57.0000;437.0000;224.0880;226.0310;560.1640;559.7580;;03/09/2025 02:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;431.0000;224.7270;226.3260;560.1950;559.7730;;03/09/2025 02:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;421.0000;224.4450;226.2440;560.1640;559.7810;;03/09/2025 02:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;421.0000;224.7700;226.2320;560.1800;559.7660;;03/09/2025 03:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;423.0000;224.6700;226.3630;560.1950;559.7730;;03/09/2025 03:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;424.0000;224.6070;226.5080;560.2270;559.7810;;03/09/2025 03:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;432.0000;224.7380;226.2070;560.2110;559.7810;;03/09/2025 03:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;425.0000;224.7070;226.1880;560.2500;559.7810;;03/09/2025 03:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;416.0000;224.7380;226.3260;560.1950;559.7660;;03/09/2025 03:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;428.0000;224.4820;226.2810;560.2110;559.7730;;03/09/2025 04:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;431.0000;224.6190;226.3830;560.2580;559.7890;;03/09/2025 04:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;431.0000;224.2010;226.2440;560.2970;559.8200;;03/09/2025 04:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;420.0000;224.6020;226.3830;560.2890;559.8050;;03/09/2025 04:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;416.0000;224.8690;226.6070;560.3050;559.8440;;03/09/2025 04:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;435.0000;224.2130;226.3070;560.3200;559.8670;;03/09/2025 04:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;434.0000;224.4140;226.2440;560.3440;559.8520;;03/09/2025 05:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;58.0000;417.0000;224.6450;226.6130;560.3830;559.8830;;03/09/2025 05:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;437.0000;224.4630;226.2580;560.3830;559.8830;;03/09/2025 05:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;429.0000;224.6070;226.5200;560.4140;559.8910;;03/09/2025 05:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;432.0000;224.2890;226.0940;560.4380;559.9140;;03/09/2025 05:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;433.0000;224.7750;226.4820;560.4450;559.9140;;03/09/2025 05:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;422.0000;224.6880;226.4450;560.5160;559.9530;;03/09/2025 06:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;416.0000;224.6250;226.2580;560.5470;559.9920;;03/09/2025 06:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;423.0000;225.0000;226.5630;560.5390;559.9920;;03/09/2025 06:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;435.0000;224.8070;226.4570;560.5470;559.9920;;03/09/2025 06:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;426.0000;224.7950;226.4940;560.6020;560.0390;;03/09/2025 06:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;440.0000;224.9880;226.2810;560.6020;560.0310;;03/09/2025 06:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;420.0000;225.1330;226.4820;560.6480;560.0550;;03/09/2025 07:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;416.0000;224.5450;226.3260;560.6640;560.1020;;03/09/2025 07:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;434.0000;224.5700;226.3440;560.6640;560.1020;;03/09/2025 07:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;416.0000;225.0000;226.3380;560.7030;560.1250;;03/09/2025 07:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;420.0000;224.5200;226.2890;560.7270;560.1410;;03/09/2025 07:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;425.0000;224.6020;226.6640;560.7810;560.1640;;03/09/2025 07:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;428.0000;224.6760;226.5390;560.7890;560.1800;;03/09/2025 08:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;427.0000;224.6500;226.7440;560.7890;560.1950;;03/09/2025 08:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;421.0000;224.6700;226.5450;560.8130;560.2500;;03/09/2025 08:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;435.0000;224.5880;226.4060;560.8750;560.2890;;03/09/2025 08:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;453.0000;224.3070;226.3690;560.8670;560.2890;;03/09/2025 08:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;436.0000;224.2810;226.4000;560.8830;560.2810;;03/09/2025 08:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;58.0000;429.0000;224.4000;226.5700;560.8980;560.2970;;03/09/2025 09:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;435.0000;224.3830;226.5140;560.8830;560.2970;;03/09/2025 09:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;424.0000;224.5140;226.4380;560.8670;560.2730;;03/09/2025 09:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;434.0000;225.0630;226.5880;560.8520;560.2660;;03/09/2025 09:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;59.0000;409.0000;224.6500;226.3440;560.8750;560.2890;;03/09/2025 09:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;430.0000;224.5700;226.4260;560.8590;560.2810;;03/09/2025 09:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;428.0000;224.9770;226.4260;560.8520;560.2810;;03/09/2025 10:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;427.0000;224.9450;226.6450;560.7890;560.2110;;03/09/2025 10:14:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;432.0000;224.7890;226.4320;560.7500;560.1640;;03/09/2025 10:24:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;437.0000;225.2190;226.6880;560.6640;560.1090;;03/09/2025 10:34:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;429.0000;224.9000;226.5000;560.5550;560.0310;;03/09/2025 10:44:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.2500;60.0000;421.0000;225.0080;226.7010;560.4380;559.8980;;03/09/2025 10:54:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;60.0000;437.0000;225.2810;226.5940;560.2890;559.8130;;03/09/2025 11:04:25
52;Admin;Mini XT;6102001000592;Default city;Default building;592;2VEB - WZC Breugheldal;;23.5000;60.0000;450.0000;225.0570;226.4880;560.1330;559.7270;;03/09/2025 11:14:25
